cod,componente,nome,nome_curto,incl,excl,crit,cons,nota,icd10
R25,1,Expectoração/mucosidade anormal,Expectoração/mucosidade anormal,,tosse com expectoração R05; hemoptise R24,,,,R09.3
R26,1,Medo de cancro do sistema respiratório,Medo de cancro do sistema respiratório,,"se o doente tem a doença, codifique-a",preocupação com/medo de cancro do aparelho respiratório numa pessoa sem a doença/até o diagnóstico ser confirmado,,,Z71.1
R27,1,Medo de doença respiratória outra,Medo de doença respiratória outra,,"medo de cancro do aparelho respiratório R26; se o doente tem a doença, codifique-a",preocupação com/medo de outra doença respiratória numa pessoa sem a doença/até o diagnóstico ser confirmado,,,Z71.1
R28,1,Limitação funcional/incapacidade (R),Limitação funcional/incapacidade (R),incapacidade devida a doença do nariz/laringe/garganta; incapacidade devida a hipercapnia; incapacidade devida a hipóxia; incapacidade devida a redução da função pulmonar; incapacidade devida a doença respiratória,dispneia R02; pieira R03,limitação de função/incapacidade devido a problema respiratório,,Os quadros COOP/WONCA permitem documentar o estado funcional do doente (ver Capítulo 8),Z73.6; Z99.1
R29,1,Sintoma/queixa do aparelho respiratório outro,Sintoma/queixa aparelho respir outro,sensação de tórax apertado; fluidos nos pulmões; soluços; congestão dos pulmões,,,,,R04.1; R04.8; R04.9; R06.6; R09.0; R09.2; R09.8
R71,7,Tosse convulsa,Tosse convulsa,parapertussis; pertussis,crupe R77,"infecção respiratória com tosse paroxística entrecortada característica, terminando com uma contracção inspiratória de som agudo; ou infecção respiratória com tosse durante pelo menos três semanas em contacto com caso de tosse convulsa conhecido; ou demonstração de Bordetella pertussis ou parapertussis",tosse R05; infecção respiratória superior R74,,A37.0; A37.1; A37.8; A37.9
R72,7,Infecção estreptocócica da garganta,Infecção estreptocócica da garganta,amigdalite/faringite estreptocócica confirmada,escarlatina A78; erisipela/infecção estreptocócica da pele S76,"inflamação aguda da garganta, mais prova de estreptococos beta-hemolíticos",amigdalite R76,,J02.0; J03.0
R73,7,Abcesso/furúnculo no nariz,Abcesso/furúnculo no nariz,infecção localizada no nariz,sinusite aguda A75,,,,J34.0
R74,7,Infecção respiratória superior aguda,Infecção respiratória superior aguda,rinite aguda; coriza; resfriado; nasofaringite; faringite; infecção do trato respiratório superior/infecção respiratória superior,sarampo A71; mononucleose infecciosa A75; faringoconjuntivite viral F70; sinusite R75; amigdalite/esquinência R76; laringite/crupe R77; gripe R80; faringite crónica R83; rinite alérgica R97,evidência de inflamação aguda nasal ou da mucosa faringea com ausência de critérios para uma infecção respiratória aguda mais específica classificada nesta secção,,,B00.2; B08.5; J00; J02.8; J02.9; J06.0; J06.8; J06.9
R75,7,Sinusite aguda/crónica,Sinusite crónica/aguda,sinusite que afecte qualquer seio perinasal,,"secreção nasal/pós-nasal purulenta, ou episódios anteriores de sinusite medicamente tratada, mais sensibilidade sobre um/mais seios perinasais, ou dores faciais profundas agravadas por cabeça pendente, ou opacidade à transiluminação; ou evidência imagiológica de sinusite; ou pús obtide de um seio perinasal",cefaleia N01; dor facial N03; infecção respiratória superior R74,,J01.0; J01.1; J01.2; J01.3; J01.4; J01.8; J01.9; J32.0; J32.1; J32.2; J32.3; J32.4; J32.8; J32.9
R76,7,Amigdalite aguda,Amigdalite aguda,abcesso peritonsilar; esquinência,mononucleose infecciosa A75; infecção estreptocócica da garganta R72; difteria R83; hipertrofia/infecção crónica das amígdalas R90,garganta inflamada ou febre com hiperémia da(s) amígdala(s) mais do que da parede posterior da faringe e pus em amígdala(s) edemaciadas ou gânglios regionais aumentados e sensíveis,infecção aguda do aparelho respiratório superior R74,,J03.8; J03.9; J36
R77,7,Laringite/traqueíte aguda,Laringite/traqueíte aguda,falso crupe; pseudocrupe,laringotraqueobronquite R78; epiglotite R83,"rouquidão/estridor com/sem dificuldade respiratória, ou tosse profunda seca e dolorosa (tosse de cão nas crianças), não apresentando o tórax qualquer sinal anormal",infecção do aparelho respiratório superior R74,,J04.0; J04.1; J04.2; J05.0; J38.5
R78,7,Bronquite/bronquiolite aguda,Bronquite/bronquiolite aguda,infecção aguda do aparelho respiratório inferior NE; bronquite NE; infecção do tórax NE; laringotraqueobronquite; traqueobronquite,bronquite crónica R79; gripe R80; bronquite alérgica R96,"em crianças e adultos: tosse e febre com sinais do tórax anormais dispersos ou generalizados: pieira, fervores crepitantes, roncos ou estertor húmido; em crianças pequenas (bronquiolite): dispneia e hiperinsuflação",pieira R03; tosse R05; infecção do aparelho respiratório superior R74,,J20.0; J20.1; J20.2; J20.3; J20.4; J20.5; J20.6; J20.7; J20.8; J20.9; J21.0; J21.1; J21.8; J21.9; J22; J40
R79,7,Bronquite crónica,Bronquite crónica,,"enfisema/doença pulmonar obstrutiva crónica (pulmão, vias respiratórias) R95; bronquiectasias R99",tosse com expectoração na maior parte dos dias durante pelo menos 3 meses/ano durante pelo menos 2 anos; e fervores/roncos dispersos à auscultação do tórax durante estes episódios,tosse R05; expectoração/mucosidade anormal R25; bronquite NE R78,,J41.0; J41.1; J41.8; J42
R80,7,Gripe,Gripe,doença do tipo da influenza; para-influenza,gripe gástrica D70; pneumonia por vírus da gripe R81,"mialgia e tosse sem outros sinais físicos respiratórios anormais senão a inflamação da membrana da mucosa nasal e da garganta, mais três ou mais dos seguintes: início súbito (12 horas ou menos); tremores/arrepios/febre; prostração e fraqueza; gripe em contactos próximos; epidemia de gripe; ou cultura viral/evidência serológica de infecção pelo vírus da gripe",febre A03; infecção viral NE A77; infecção do aparelho respiratório superior R74,,J09; J10.1; J10.8; J11.1; J11.8
R81,7,Pneumonia,Pneumonia,pneumonia bacteriana/viral; broncopneumonia; pneumonia da gripe; doença dos legionários; pneumonite,pneumonia de aspiração R99,evidência de consolidação pulmonar,tosse R05; bronquite aguda R78,,A48.1; B33.4; J10.0; J11.0; J12.0; J12.1; J12.2; J12.3; J12.8; J12.9; J13; J14; J15.0; J15.1; J15.2; J15.3; J15.4; J15.5; J15.6; J15.7; J15.8; J15.9; J16.0; J16.8; J17.0; J17.1; J17.2; J17.3; J17.8; J18.0; J18.1; J18.2; J18.8; J18.9
R82,7,Pleurisia/derrame pleural,Pleurisia/derrame pleural,exsudado inflamatório pleural; pleurite,tuberculose A70; pneumonia R81,evidência clínica de exsudado pleural; ou dor pleurítica acompanhada de atrito de fricção pleural; ou evidência de exsudado inflamatório pleural,dor pleurítica R01,,J90; J91; J94.0; J94.1; J94.2; J94.8; J94.9; R09.1
R83,7,Infecção respiratória outra,"Infecção respiratória, outra",nasofaringite crónica; faringite crónica; rinite crónica NE; difteria; empiema; epiglotite; infecção respiratória fúngica; abcesso pulmonar; infecção por protozoário (sem pneumonia),fibrose quística T99,,,,A36.0; A36.1; A36.2; A36.3; A36.8; A36.9; B37.1; B44.0; B44.1; B44.2; B44.7; B44.8; B44.9; B58.3; J05.1; J31.0; J31.1; J31.2; J37.0; J37.1; J85.0; J85.1; J85.2; J85.3; J86.0; J86.9
R84,7,Neoplasia maligna do brônquio/pulmão,Neoplasia maligna do brônquio/pulmão,malignidade da traqueia/brônquio/pulmão,neoplasia maligna de localização não identificada A79; uma malignidade secundária de local conhecido deve ser codificada no respectivo local,aparência histológica característica,neoplasia respiratória não especificada R92,,C33; C34.0; C34.1; C34.2; C34.3; C34.8; C34.9; C45.7
R85,7,Neoplasia respiratória maligna outra,Neoplasia respiratória maligna outra,malignidade na laringe/mediastino/nariz/faringe/pleura/seio perinasal; mesotelioma,doença de Hodgkin B72; malignidade da traqueia/brônquio/pulmão R84,aparência histológica característica,neoplasia respiratória não especificada R92,,C09.0; C09.1; C09.8; C09.9; C10.0; C10.1; C10.2; C10.3; C10.4; C10.8; C10.9; C11.0; C11.1; C11.2; C11.3; C11.8; C11.9; C12; C13.0; C13.1; C13.2; C13.8; C13.9; C14.0; C14.2; C30.0; C31.0; C31.1; C31.2; C31.3; C31.8; C31.9; C32.0; C32.1; C32.2; C32.3; C32.8; C32.9; C38.1; C38.2; C38.3; C38.4; C39.0; C39.8; C39.9; C45.0; C45.7
R86,7,Neoplasia respiratória benigna,Neoplasia respiratória benigna,,neoplasia respiratória não especificada R92; pólipo nasal R99,aparência clínica ou histológica característica,,,D14.0; D14.1; D14.2; D14.3; D14.4; D19.0
R87,7,Corpo estranho no nariz/laringe/brônquio,Corpo estranho nariz/laringe/brônqui,corpo estranho no pulmão,afogamento A88; corpo estranho alojado no esófago D79; corpo estranho no ouvido H76; pneumonia de aspiração R99,visualização do corpo estranho de forma directa/endoscópica/imagiológica,outras queixas do sistema respiratório R29,,T17.0; T17.1; T17.2; T17.3; T17.4; T17.5; T17.8; T17.9
R88,7,Lesão respiratória outra,Lesão respiratória outra,lesão/traumatismo do nariz/do aparelho respiratório,afogamento A88; fractura do nariz L76; corpo estranho no sistema respiratório R87,,,,S00.3; S01.2; S03.1; S10.0; S17.0; S19.8; S27.0; S27.1; S27.2; S27.3; S27.4; S27.5; S27.6; S27.7; T27.0; T27.1; T27.2; T27.3; T27.4; T27.5; T27.6; T27.7; T70.1
R89,7,Malformação congénita respiratória,Malformação congénita respiratória,malformação congénita do nariz/faringe/traqueia/laringe/brônquios/pulmões/pleura,fenda labial/palatina D81; fibrose quística T99,,,,Q30.0; Q30.1; Q30.2; Q30.3; Q30.8; Q30.9; Q31.0; Q31.1; Q31.2; Q31.3; Q31.5; Q31.8; Q31.9; Q32.0; Q32.1; Q32.2; Q32.3; Q32.4; Q33.0; Q33.1; Q33.2; Q33.3; Q33.4; Q33.5; Q33.6; Q33.8; Q33.9; Q34.0; Q34.1; Q34.8; Q34.9
R90,7,Hipertrofia das amígdalas/adenóides,Hipertrofia das amígdalas/adenóides,amigdalite crónica,amigdalite aguda R76; rinite alérgica R97,,,,J34.8; J35.0; J35.1; J35.2; J35.3; J35.8; J35.9
R92,7,Neoplasia respiratória não especificada,Neoplasia respiratória NE,neoplasia respiratória não especificada quanto à benignidade ou malignidade/quando a histologia não é conhecida,"neoplasia secundária de localização desconhecida A79; neoplasia maligna brônquio/pulmão R84; neoplasia maligna respiratória, outra R85; neoplasia respiratória benigna R86",,,,D02.0; D02.1; D02.2; D02.3; D02.4; D38.0; D38.1; D38.2; D38.3; D38.4; D38.5; D38.6
R95,7,Doença pulmonar obstrutiva crónica,Doença pulmonar obstrutiva crónica,limitação crónica das vias respiratórias; obstrução crónica das vias respiratórias; doença pulmonar obstrutiva crónica (DPOC); enfisema,bronquite crónica R79; asma R96; bronquiectasias R99; fibrose quística T99,"evidência objectiva de obstrução das vias respiratórias, não/só parcialmente aliviada aliviada por broncodilatores",outro problema respiratório R04,,J43.0; J43.1; J43.2; J43.8; J43.9; J44.0; J44.1; J44.8; J44.9
R96,7,Asma,Asma,hiperreactividade brônquica; bronquite com pieira,bronquiolite R78; bronquite crónica R79; enfisema R95,episódios recorrentes de obstrução aguda e reversível dos brônquios com pieira/tosse seca; ou testes diagnósticos que satisfaçam os critérios de asma actualmente aceites,pieira R03; tosse R05,,J45.0; J45.1; J45.8; J45.9; J46
R97,7,Rinite alérgica,Rinite alérgica,febre dos fenos; alergia nasal; rinite vasomotora,infecção respiratória superior R74; rinite crónica NE R83,,,,J30.0; J30.1; J30.2; J30.3; J30.4
R98,7,Sindrome de hiperventilação,Sindrome de hiperventilação,,,sintomas relacionados com hiperventilação e aliviados quando se respira novamente o ar expirado,outro problema respiratório R04,,R06.4
R99,7,Doença respiratória outra,Doença respiratória outra,pneumonia de aspiração; bronquietasias; desvio do septo nasal; complicações pulmonares de outra doença; doença do mediastino; pólipo nasal; outra doença da laringe; pneumoconiose; pneumonite alérgica/químicos/pó/fumos/fungos; pneumotorax; colapso pulmonar; edema pulmonar sem doença cardíaca/insuficiência cardíaca; insuficiência respiratória,,,,,J33.0; J33.1; J33.8; J33.9; J34.1; J34.2; J34.3; J34.8; J38.0; J38.1; J38.2; J38.3; J38.4; J38.5; J38.6; J38.7; J39.0; J39.1; J39.2; J39.3; J39.8; J39.9; J47; J60; J61; J62.0; J62.8; J63.0; J63.1; J63.2; J63.3; J63.4; J63.5; J63.8; J64; J65; J66.0; J66.1; J66.2; J66.8; J67.0; J67.1; J67.2; J67.3; J67.4; J67.5; J67.6; J67.7; J67.8; J67.9; J68.0; J68.1; J68.2; J68.3; J68.4; J68.8; J68.9; J69.0; J69.1; J69.8; J80; J81; J82; J84.0; J84.1; J84.8; J84.9; J92.0; J92.9; J93.0; J93.1; J93.8; J93.9; J96.0; J96.1; J96.9; J98.0; J98.1; J98.2; J98.3; J98.4; J98.5; J98.6; J98.8; J98.9; J99.0; J99.1; J99.8; U04.9; Z90.2
S01,1,Dor/sensibilidade dolorosa da pele,Dor/sensibilidade dolorosa da pele,sensação de ardor; lesão ou erupção cutânea dolorosa; pele dolorida,formigueiro nos dedos/mãos/pés N05; outra alteração da sensibilidade N06,,,,R20.8
S02,1,Prurido,Prurido,irritação da pele,prurido anogenital D05; dermatite artefacta S99; prurido vulvar X16; prurido dos mamilos X20,,,,L29.8; L29.9
S03,1,Verrugas,Verrugas,verrugas vulgares,molusco contagioso S95; verruga genital feminina X91; verruga genital masculina Y76,,,,B07
S04,1,Tumor/massa localizada,Tumor/massa localizada,pápula,picada de insecto S12; nódulo na mama feminina X19; nódulo da mama masculina Y16,,,,R22.0; R22.1; R22.2; R22.3; R22.4; R22.9; R23.8
S05,1,Tumores/inchaços generalizados,Tumores/inchaços generalizados,pápulas/tumores/inchaços em vários locais,tornozelos inchados/edema K07,,,,R22.7; R23.8
S06,1,Erupção cutânea localizada,Erupção cutânea localizada,mancha; eritema; vermelhidão,tumor/massa localizada S05,,,,L53.9; R21
S07,1,Erupção cutânea generalizada,Erupção cutânea generalizada,manchas/eritema/vermelhidão em múltiplos locais,outro exantema viral A76; tumores/inchaços generalizados pele S06,,,,L53.9; R21
S08,1,Alteração da cor da pele,Alteração da cor da pele,olheiras; cianose; rubor; sardas; palidez,contusão S16; vitiligo S99,,,,L81.0; L81.1; L81.2; L81.3; R23.0; R23.1; R23.2
S09,1,Infecção do dedo da mão/pé,Infecção de dedo da mão/pé,peroníquia,infecção pós-traumática de dedo S11; tinha S74; monília/candida S75,,,,L03.0
S10,1,Furúnculo/antraz,Furúnculo/antraz,abcesso; furúnculo,linfadenite B70; furúnculo perianal D95; furúnculo meato auditivo externo H70; furúnculo do nariz R73; infecção de dedo S09; ferida infectada S11; erisipela S76; abcesso pilonidal S85; hidradenite S92; furúnculo genitais externos femininos X99; furúnculo genitiais externos masculinos Y99,,,,L02.0; L02.1; L02.2; L02.3; L02.4; L02.8; L02.9
